indicativo,altitud,tmed_mean,tmed_winter,tmed_spring,tmed_summer,tmed_fall,prec_mean,hrMedia_mean,velmedia_mean,longitud_dd,latitud_dd,tmed_range,prec_mean_log,velmedia_mean_log,cluster
9427X,370,15.757647462277093,8.319166666666668,13.966711956521738,24.439237057220712,16.173002754820935,0.7462962962962962,57.89780521262003,2.31241426611797,-1.3808333333333334,41.48111111111111,16.120070390554044,0.5574971430751374,1.197677309050747,4
9434,249,16.85119780971937,8.343213296398892,15.341576086956522,26.268478260869564,17.294505494505493,0.8229979466119097,57.03388090349076,4.618069815195072,-1.0041666666666669,41.660555555555554,17.92526496447067,0.6004823693173451,1.7259881556598513,4
9434P,258,16.851962809917357,8.47590027700831,15.327520435967301,26.240858725761775,17.385950413223142,0.7618457300275483,51.752066115702476,3.5504132231404957,-0.9347222222222222,41.62111111111111,17.764958448753465,0.5663619697805514,1.5152180471117658,4
9436X,1255,11.742299794661191,4.74432132963989,9.155434782608696,20.507608695652173,12.436263736263736,1.305201916495551,61.890143737166326,4.062559890485968,-1.0875,40.99527777777778,15.763287366012284,0.8351682719593237,1.6218722625821316,4
9445L,1800,8.37794520547945,2.1311111111111107,5.4184782608695645,16.92445652173913,8.907692307692308,3.6304109589041094,57.99452054794521,3.0910780533104565,-0.3927777777777778,42.7625,14.79334541062802,1.5326456241816908,1.4088085180393821,3
9451F,1850,8.672431077694236,3.816528925619835,5.814130434782609,17.666304347826088,8.918085106382978,3.195739348370927,58.29685815676398,2.9719298245614034,-0.2752777777777778,42.70444444444445,13.849775422206253,1.4340695695318755,1.3792520784944777,3
9453X,1100,10.633707557502738,3.9352549889135253,8.728260869565219,18.729891304347827,11.014505494505494,3.8046549835706465,64.50819682326411,0.9512595837897043,-0.3188888888888889,42.69916666666666,14.794636315434301,1.5695852362169151,0.6684751044509223,3
9460X,775,12.742915811088297,4.860664819944599,10.972010869565219,21.95842391304348,13.03379120879121,1.976659822039699,58.84428473648186,1.6120807665982204,-0.3555555555555555,42.51277777777778,17.09775909309888,1.0908018067909016,0.9601471322983881,4
9491X,390,14.73944321940463,6.647963800904978,12.906673960612693,23.743913043478262,15.337142857142856,1.2851157662624035,65.7188533627343,3.334564498346196,-0.5858333333333333,42.02944444444445,17.095949242573283,0.8264166866349805,1.4666211434433711,1
9495Y,405,15.271541095890411,6.759583333333333,13.56766304347826,24.852989130434786,15.725824175824176,0.9813698630136986,61.31678082191781,2.6807191780821915,-0.6172222222222222,41.79666666666667,18.093405797101454,0.6837884554954752,1.3031081619137965,4
9501X,535,14.910224089635856,7.482771535580524,13.350735294117646,23.581660231660234,15.5014652014652,0.9785247432306255,56.42156862745098,4.524929971988795,-0.8858333333333333,41.44305555555555,16.098888696079708,0.6823514878205502,1.7092705725703319,4
9510X,205,16.530816746739877,7.599722222222223,15.060136986301368,26.285054347826087,16.97706043956044,0.772860261072651,59.11187371310913,3.3955387783115993,-0.5038888888888889,41.42916666666667,18.685332125603864,0.5725942090241647,1.480590112545598,4
9513X,800,13.724748858447489,6.437777777777777,11.927536231884059,22.267391304347825,14.112087912087913,0.9618700131886998,58.407762557077625,3.464748858447489,-0.8055555555555556,41.03111111111111,15.829613526570048,0.6738981067509969,1.496212966038268,4
9531Y,895,13.078082191780823,5.660000000000001,11.221376811594203,21.878260869565217,13.394871794871795,1.2659360730593607,58.72974611354203,1.5787214611872147,-0.7927777777777778,40.82861111111112,16.218260869565217,0.8179879508483613,0.9472937184248641,4
9546B,305,17.1265306122449,8.423255813953489,15.565454545454546,26.30892857142857,17.026243093922652,0.8729199372056514,56.61459968602826,2.763226059654631,-0.4419444444444445,41.17194444444444,17.88567275747508,0.6274986767958706,1.325276584123847,4
9550C,762,14.09870848708487,6.7,12.54485294117647,22.736666666666665,14.422426470588235,0.8437269372693728,58.42158671586716,5.510931734317343,-0.4077777777777778,40.97444444444445,16.036666666666665,0.6117890324280975,1.8734825695303308,4
9561X,755,15.077534246575343,7.881481481481481,13.196014492753624,23.569202898550724,15.511721611721615,1.121917808219178,53.69315068493151,2.7503836991797117,-0.3152777777777777,40.79833333333333,15.687721417069243,0.7523203062744318,1.321858154529264,4
9562X,990,13.129585253456222,6.043866171003717,11.296828358208955,21.35381818181818,13.626190476190475,1.585990783410138,62.41254441938012,3.607327188940092,-0.1019444444444444,40.62166666666667,15.309952010814463,0.950108716310112,1.52764790338859,4
9563X,1220,11.823308619091751,5.333582089552239,9.829528985507245,19.941444866920154,12.391176470588235,1.2886951620977483,52.429360015656655,4.131653236394822,-0.1866666666666666,40.49861111111111,14.607862777367915,0.8279818569588657,1.6354278755684868,4
9569A,466,16.111658986175115,8.09074074074074,14.575,25.222545454545454,16.43087121212121,0.8856221198156682,50.496334789646504,3.244017124166498,-0.2377777777777777,40.946666666666665,17.131804713804712,0.6342578034872208,1.4455102556555894,4
9573X,334,14.982405956112853,7.47969696969697,14.020652173913044,23.97262295081967,15.304029304029305,0.8166927899686519,59.992163009404386,2.338322884012539,-0.1416666666666666,41.05805555555556,16.4929259811227,0.5970176997029126,1.2054685503436864,4
9574B,215,17.6872591006424,7.92037914691943,16.030978260869567,26.377067669172934,17.885347985347984,0.645610278372591,57.859743040685224,4.8216809421841536,-0.0686111111111111,41.2425,18.456688522253504,0.4981113053097532,1.76158904172352,4
9576C,357,14.040690978886756,6.1375838926174495,14.472677595628415,24.29285714285715,15.071428571428571,0.9282149712092131,62.79654510556622,4.073512476007678,-0.1741666666666666,41.52194444444444,18.155273250239702,0.6565946895625775,1.6240333737874268,4
9585,1699,8.28766550522648,1.331388888888889,6.408967391304348,16.29573002754821,9.126889534883722,2.810034843205575,62.87770034843206,2.236441608246965,1.9394444444444443,42.3325,14.964341138659321,1.3376383342951061,1.1744744572052561,3
9590,1038,11.62886723507917,3.369948849104859,9.945516304347825,20.20607476635514,12.019340659340658,1.7984496443854274,60.98355663824604,1.6898294762484773,1.6933333333333334,42.36222222222222,16.836125917250282,1.0290655653997964,0.9894777998752166,4
9590D,1940,7.774281626325669,1.4274153450996694,6.227481925497767,15.300500274786678,7.856466973097222,3.4863494514028655,62.987204730868136,1.6435540069686412,1.6674999999999998,42.430277777777775,13.873084929687009,1.501039331281421,0.9721242265844081,3
9619,677,12.950788211103497,5.012083333333333,11.60584239130435,21.340463215258858,13.70315934065934,1.4167688268613101,59.55551747772447,1.3977501773778678,1.4627777777777775,42.35472222222222,16.328379881925525,0.8824314524889783,0.8745308716027189,4
9632X,1196,11.158853754940711,4.182943143812709,8.81648148148148,18.87020958083832,11.552900552486188,2.6191304347826088,63.96521739130435,1.5948221343873519,1.5694444444444444,42.23027777777778,14.687266437025611,1.286233785596284,0.9535179726068581,3
9638D,609,13.577290519748628,5.129967666796532,12.388840262582056,22.89275,14.55631868131868,1.8904268292682929,63.68406158269974,3.7596341463414635,1.3119444444444446,42.15444444444445,17.762782333203468,1.061404183007319,1.560170805277149,4
9647X,435,13.477454744925947,4.506555555555556,11.758152173913043,23.21855895196506,14.282637362637363,1.12062534284147,67.15743280307186,2.09315365779804,1.3955555555555554,41.80583333333333,18.712003396409507,0.7517110182263569,1.1291911716794496,4
9650X,400,14.494309190505174,4.489002557544756,12.85679347826087,24.39370629370629,15.082967032967034,1.123919659160073,63.93274497869751,1.9678487863588843,1.1086111111111112,41.88138888888889,19.904703736161537,0.7532632774100966,1.0878373760149513,4
9657X,952,11.253437477219373,4.1129711751662965,10.403909394910443,19.789585019661374,12.227194489563425,1.632901802723177,61.32257091235289,1.3545288753799392,1.126111111111111,42.625,15.676613844495076,0.9680865849927163,0.8563406545379038,4
9660,1907,7.523000470803998,1.1152949076818968,5.416739130434782,16.11868337493529,8.530440097799511,3.6837089978417685,63.03720840532894,2.249322580565649,1.0075,42.58083333333334,15.003388467253394,1.5440903169570488,1.1784465378666569,3
9677,2410,6.499828245878555,-0.33216518812154466,4.537471164059425,15.033742061053266,7.649590675269981,3.68321835330185,67.26558995556549,5.531422651933702,1.2147222222222225,42.41,15.36590724917481,1.5439855559138649,1.8766247835615226,3
9689X,1273,10.975492880613363,4.489467849223947,9.009565217391305,18.772391304347824,11.509450549450548,3.397075438494692,64.22702011640341,1.7820379160820599,0.9908333333333332,42.46638888888889,14.282923455123878,1.480939646861752,1.0231837224817262,3
9698U,807,13.919564017660043,5.405605381165921,12.506483516483515,22.992919389978212,14.529092920353982,1.656898454746137,54.92439293598234,2.419012141280353,0.8647222222222222,42.20472222222222,17.587314008812292,0.977159448036863,1.2293516617711728,4
9707,515,15.012584684084358,5.427048153058478,13.066360153256705,24.518866517524238,15.59194630872483,1.8147437351434679,54.195314319625325,1.9234658094681474,0.9072222222222224,42.066944444444445,19.09181836446576,1.0348712219746603,1.0727698334970106,4
9718X,463,15.214537755822159,6.084545454545455,13.577839335180057,24.499447513812154,15.881043956043959,0.9298517995765702,64.42095977417078,2.595257704567862,1.2230555555555558,41.68111111111111,18.414902059266698,0.6574432121843009,1.2796156727673453,4
9720X,388,15.125309252486337,6.376333180584495,13.064457021126707,23.920104599236794,15.489283360860071,1.02627130456225,56.49959837904459,1.4263372620126926,1.1494444444444445,41.65055555555556,17.543771418652298,0.7061973082936586,0.8863828206503901,4
9724X,520,14.695384345383864,5.232119228950111,13.26609907120743,23.883554254429235,15.364123006833712,1.100889453621347,63.98880925622958,2.6285532012706025,0.7561111111111111,41.873333333333335,18.651435025479124,0.742360804401172,1.2888340016846798,4
9726E,657,12.33105239073029,4.35637707948244,10.408152173913042,21.16322487874292,13.279853479853479,1.2270899954317038,70.32395022474896,3.48752855185016,1.3094444444444444,41.55722222222222,16.80684779926048,0.8006957985192124,1.50130211632344,4
9729X,252,16.189453717754173,6.310222222222222,14.731521739130434,25.622264875239924,16.559065934065934,1.0120890237733942,66.28502781992918,2.057738998482549,0.8666666666666667,41.61694444444444,19.312042653017702,0.699173497666897,1.117675753466198,4
9744B,1089,11.298388998035364,4.05235294117647,9.533363636363637,19.188839285714288,11.270604395604396,2.562369259216249,63.40547559981989,1.5715717092337917,0.7988888888888889,42.50333333333333,15.136486344537818,1.2704258457539692,0.9445172719936594,3
9751,760,13.81919413919414,6.285578330893119,12.333288043478262,22.505925925925926,14.409669811320754,2.1605494505494507,58.31098901098901,3.609212454212454,0.7469444444444444,42.31861111111112,16.220347595032806,1.150745889240165,1.528057008187495,4
9756X,765,13.417911615174031,5.6234177215189876,11.766459627329192,22.286801242236027,13.85447409733124,1.6396167383652718,62.775322643723115,2.662240907313258,0.48,42.1125,16.66338352071704,0.9706337317576951,1.2980752298103404,4
9771C,186,16.399061400078217,6.932594936708861,15.497826086956522,26.11335403726708,16.881318681318685,1.0834930271012546,62.90653109112241,2.3982401251466565,0.5980555555555556,41.62611111111112,19.18075910055822,0.7340458251511109,1.2232576873647023,4
9772X,673,14.989256386861312,7.196678966789667,13.239764492753622,23.780253623188408,15.605860805860804,1.365419708029197,61.23882299270073,2.9213117496506222,0.9136111111111112,41.36611111111111,16.58357465639874,0.8609554725957215,1.3664262278391495,4
9775X,392,15.773272311212814,6.829889298892989,14.616878402903811,25.184601449275362,16.30925925925926,1.0757437070938216,63.755148741418765,2.40961089425047,0.6783333333333333,41.41361111111111,18.354712150382372,0.7303195025253083,1.2265981775267703,4
9776D,488,15.550124487601169,7.305095541401275,14.061528476459111,24.43884555382215,16.228459119496854,0.8275432745534614,64.84360531591622,2.638267372870322,0.7341666666666666,41.39333333333333,17.133750012420876,0.6029725920076551,1.291507571862173,4
9784P,992,12.015219092331769,4.944224683544304,10.769332298136646,20.13693623639191,12.092072213500785,3.65295835935168,65.30535993740219,1.6258607198748043,0.2247222222222222,42.63,15.192711552847607,1.537503223618014,0.9654087355839716,3
9808X,610,14.298331370239497,5.977689873417721,12.986080870917572,23.481889763779527,14.72354788069074,2.278288182175108,64.81821751079701,2.6095350490508693,0.1380555555555555,42.42166666666667,17.504199890361807,1.1873213904827797,1.2835789687731982,4
9812M,1206,12.391522988505747,5.839726027397259,10.07391304347826,19.950543478260872,12.348351648351649,4.059873013468057,65.7478448275862,1.0649425287356322,-0.0991666666666666,42.655277777777776,14.110817450863614,1.6213413868319027,0.725102394904944,3
9814I,1905,7.7175612988734255,2.54147582697201,5.5133152173913045,15.3433242506812,7.840157480314961,3.796189366148124,65.28124013229436,2.9367130550033136,-0.1244444444444444,42.65611111111111,12.801848423709188,1.567821720570134,1.3703461251304931,3
9814X,1076,13.8305589148005,6.545012359128673,11.770108695652175,22.169038461538463,14.030669361908892,3.8482082108132354,60.71672345405328,1.7354790419161676,-0.1119444444444444,42.6375,15.62402610240979,1.5786091956197912,1.006306572973903,3
9838B,1120,10.846221613155834,3.827821939586645,9.409472049689441,18.966304347826085,11.019701726844582,2.5727877838684416,64.24608252736301,1.9653876272513706,0.5205555555555557,42.59944444444445,15.13848240823944,1.2733461828940489,1.0870077582221969,3
9839V,2374,4.967019867549669,0.04045801526717562,2.466576086956522,12.48315217391304,5.204199475065616,2.5364809714766596,67.89549750850725,3.5088741721854304,0.5430555555555555,42.555,12.442694158645866,1.2631321568705418,1.506047493124848,3
9843A,825,12.92736193518941,5.2250922509225095,11.677355072463767,21.548097826086956,13.121834862385322,2.792623011579635,65.23094477407577,1.0515746234596075,0.4341666666666667,42.47694444444445,16.323005575164444,1.3330578672002622,0.7186076073102541,3
9855E,600,13.606827073552427,5.1013470681458,12.059937888198757,22.990683229813666,14.109105180533753,1.7788341158059466,61.77171361502347,1.9788928012519562,0.4661111111111111,42.20138888888889,17.889336161667867,1.0220314569333664,1.0915516882739942,4
9866C,305,15.199432485322898,6.1841521394611725,14.151009316770187,24.582115085536547,15.718681318681318,1.333307240704501,62.519765166340505,1.3760469667318984,0.1405555555555555,42.021388888888886,18.397962946075374,0.8472866777694645,0.865438168448086,4
9894Y,300,15.64938412408759,6.703782287822879,14.73967391304348,24.996920289855073,15.9989010989011,0.9557937956204379,63.971943430656935,2.591742700729927,-0.1608333333333333,41.799166666666665,18.293138002032194,0.6707961445934488,1.2786375166744073,4
9898,546,14.871368421052631,6.540931780366057,13.54549689440994,24.198630136986303,15.628388278388279,1.3497263157894737,62.1578947368421,2.291578947368421,-0.3255555555555555,42.08444444444444,17.657698356620244,0.8542988600077347,1.1913673728632548,4
9901X,463,15.52787408759124,6.832841328413283,14.291485507246378,24.880615942028985,15.953663003663005,1.2702997923347026,60.18042883211679,2.9219707338784016,-0.395,42.138888888888886,18.0477746136157,0.819911889881017,1.3665942657061303,4
9908X,380,15.497503930817611,7.092698412698412,14.1990625,24.446081504702192,16.152908805031448,0.9319182389937107,60.290683962264154,3.7870676100628926,-0.3330555555555555,41.77388888888889,17.35338309200378,0.6585134155334035,1.5659180339920402,4
9911X,178,16.14002298850575,7.005996309963099,15.349094202898552,25.626345083487937,16.645756457564577,0.8694252873563219,63.088735632183905,2.947701149425287,0.1877777777777777,41.61944444444445,18.62034877352484,0.6256310506655074,1.3731334220053069,4
9918Y,218,15.2813184079602,6.214285714285714,14.311141304347826,24.833130081300816,16.312747252747254,1.0676616915422885,68.07619965685433,1.9932734350339552,0.3769444444444444,41.78083333333333,18.6188443670151,0.7264183511659965,1.0963675828780635,4
9924X,170,17.10098630136986,7.8526548672566365,16.097391304347823,26.512418300653597,17.81035242290749,1.0656986301369864,62.74931506849315,2.7540547945205476,0.3555555555555555,41.52472222222222,18.65976343339696,0.7254684888747264,1.3228365343605486,4
9935X,483,14.610950721752117,6.585714285714286,13.000869565217391,23.309807692307693,14.782051282051285,1.641612742658039,64.67322050771529,1.880910900945744,0.1463888888888889,40.873333333333335,16.724093406593408,0.9713896180129605,1.0581065291908875,1
9946X,495,15.912560492740871,8.275461254612544,13.814039855072464,24.06292962356792,16.472095070422533,1.4035776497808021,60.93576770787506,2.919641574542039,0.3116666666666666,40.95305555555556,15.787468368955377,0.8769583147910358,1.3660002145561243,1
9947X,370,16.46002747252747,8.246467991169979,15.031304347826087,25.16537610619469,17.433956043956044,0.9576462871877931,62.62362637362637,3.614697802197802,0.3533333333333333,41.17722222222222,16.91890811502471,0.6717428777318247,1.5292463841635187,4
9961X,363,16.942368708971554,9.030242825607065,15.235217391304348,25.583478260869562,17.80956043956044,1.123687089715536,62.38512035010941,1.5294584245076586,0.7352777777777777,41.24944444444444,16.553235435262497,0.7531537713006475,0.928005218365581,4
9975X,112,16.940693604622403,9.321839192785454,15.489692982456141,25.672127139364306,18.114808246707412,1.1507900677200904,66.92071106094808,2.9197258573695217,0.6136111111111111,41.005,16.350287946578852,0.7658352479959547,1.3660217170123412,1
9981A,50,18.9284435604177,11.8625,17.338586956521738,27.017276422764226,20.06175824175825,1.3354798607657883,60.25708602685231,2.8771258080556934,0.4933333333333333,40.82027777777778,15.154776422764225,0.8482173778296281,1.3550941080090169,1
9987P,1,17.604570043032698,11.49275095557202,15.081583669619855,23.912931030933045,19.18097193934575,0.8875714285714285,73.2868674708549,2.5764766522979863,0.81,40.69916666666666,12.420180075361024,0.6352910443767664,1.2743781404583128,1
9988B,2467,3.541275545787889,-2.2066225165562914,0.8326086956521739,11.733695652173912,4.157201629175303,2.3066090352314914,68.75423262087597,4.169349704696128,0.9738888888888888,42.69194444444444,13.940318168730204,1.1959232036153433,1.6427468981518323,3
9990X,1161,10.667447363471629,3.795787139689579,9.983259985802308,19.841179700526414,12.008379899735186,2.3421969170038817,65.09890389597913,1.0381529850746267,0.8769444444444445,42.70027777777778,16.045392560836834,1.2066283503415882,0.7120439982612318,3
9994X,722,12.002283653846153,5.890290178571428,11.18834422657952,19.178074866310162,13.119843342036555,2.589775138313072,73.0634014423077,1.5310697115384615,0.6897222222222222,42.77611111111111,13.287784687738734,1.278089564971109,0.9286420242648613,0
9995Y,334,14.258026755852844,8.927111111111111,12.834581497797355,19.700653594771243,15.527146171693735,4.2184503901895205,75.47129319955407,1.8414158305462653,-1.3008333333333333,43.09111111111111,10.773542483660131,1.6522004977059104,1.0443024598298687,0
9998X,1006,12.098143015521064,4.6245033112582785,10.043680709534366,21.061322869955152,12.790969162995594,0.978991130820399,61.951219512195124,3.413608647450111,-1.4944444444444445,40.921388888888885,16.436819558696875,0.6825871849632911,1.4846926422477986,4
B013X,490,15.000332778702163,8.549333333333333,12.988864628820961,22.742954545454545,15.917802197802198,3.026878551528584,69.02995008319468,0.9148918469217969,2.8858333333333333,39.82333333333334,14.193621212121212,1.3929915228668819,0.6496611442344954,0
B051A,5,18.0067843866171,12.725418060200667,16.45733695652174,25.167841409691633,20.884615384615383,1.5466542750929368,70.03438661710037,2.821189591078067,2.691388888888889,39.79555555555555,12.442423349490966,0.9347804486972785,1.340561785417037,1
B087X,60,18.52568143100511,13.082998324958123,16.53423913043478,25.07753108348135,20.075459558823532,1.4662691652470186,69.50191652470187,2.9936465115413355,2.512777777777778,39.689166666666665,11.994532758523228,0.9027065493319014,1.3847047262048622,1
B103B,52,17.368972491909386,11.557272727272727,15.69633152173913,24.64790940766551,19.139243027888444,1.0704692556634303,68.6779935275081,0.8524271844660194,2.368888888888889,39.57944444444445,13.090636680392782,0.7277752751433886,0.6164967707845503,1
B158X,50,17.333312538989393,11.686666666666666,15.36318082788671,24.582777777777775,19.163186813186815,1.3024329382407986,69.90548970679976,2.130224578914535,2.466388888888889,39.55138888888889,12.896111111111109,0.8339663630948478,1.1411047524300495,1
B228,3,19.209351432880844,13.494716242661447,17.223913043478262,26.194692144373672,20.805054945054945,1.27579185520362,70.26093514328808,1.994871794871795,2.625277777777778,39.55416666666667,12.699975901712225,0.8223280600625945,1.0969014242644803,1
B236C,95,17.111213235294116,10.801083815028901,14.982880434782611,24.76770992366412,18.552433281004706,1.3615441176470588,69.72683823529412,1.9353125,2.6438888888888887,39.64222222222222,13.96662610863522,0.8593156922235923,1.0768139212066976,1
B248,1030,13.162852822580644,6.820726915520629,11.278142076502732,21.462845010615712,13.93989010989011,2.222433580326652,70.54624126337059,5.128477822580645,2.713055555555556,39.735,14.642118095095084,1.1701368443935474,1.8129464030572238,3
B275E,47,19.41672335600907,12.361244019138756,16.780978260869563,27.047453703703702,20.557142857142857,0.8826530612244898,65.00340136054422,3.0760704710157607,2.706666666666667,39.60583333333334,14.686209684564947,0.6326819848100099,1.4051334044690584,1
B278,5,17.306706281833616,11.16920634920635,15.525951086956523,25.00523364485981,19.63318681318681,1.190315367479197,68.38857219284162,3.9436120543293716,2.736666666666667,39.56083333333333,13.83602729565346,0.7840455368760715,1.598096249101166,1
B301,113,18.779371859296482,13.182226562499999,16.565036231884058,25.542250530785562,20.76340659340659,0.9310552763819095,70.01959798994974,3.5430904522613065,2.785,39.37972222222222,12.360023968285564,0.6580666288170454,1.513607496828082,1
B334X,140,18.097615293653924,11.619742813918306,16.17312925170068,26.184537815126053,19.717857142857145,1.1679936933385888,68.8730784391013,2.692946688659873,2.8916666666666666,39.49555555555556,14.564795001207747,0.773802174596503,1.3064246999849873,1
B341X,149,18.687872665017462,12.317712177121772,16.490942028985508,26.489836394820568,20.6021978021978,1.3235741444866922,69.1579784931927,3.0615966155124035,3.0055555555555555,39.50611111111111,14.172124217698796,0.8431065797231053,1.4015761513614555,1
B346X,120,18.04210872334233,11.892946058091285,16.135531135531135,25.51924686192469,19.22566844134658,1.1996791443850268,64.10053475935828,1.9362032085561496,3.0191666666666666,39.52166666666667,13.626300803833404,0.788311506266727,1.0771173210806633,1
B362X,40,17.175205479452053,10.491896869244936,14.783060109289616,24.58269927536232,18.73818681318681,1.187945205479452,72.90730593607306,2.324337899543379,3.0641666666666665,39.40583333333333,14.090802406117383,0.7829628410466294,1.201270526322335,1
B373X,3,17.265503080082137,10.463434903047093,14.619157608695653,24.80529891304348,19.064285714285717,1.0367556468172485,73.2943189596167,3.2390485968514717,3.0119444444444445,39.35111111111111,14.341864009996387,0.7113581726693583,1.4443388565301867,1
B398A,165,18.181942789034565,13.23962962962963,15.99025974025974,24.416022099447513,20.50491452991453,1.2301484662751636,73.41835518474375,5.3611442193087,2.936666666666667,39.13555555555556,11.176392469817884,0.8020681600608963,1.8502082698667386,1
B410B,45,18.272648941099256,12.158484772845446,15.700207928845414,25.05266963033053,20.025494505494507,1.1089777228667326,71.66021026961495,2.953418362697899,3.145833333333333,39.34,12.894184857485085,0.7462033385516761,1.3745806129411395,1
B434X,17,18.8221116740457,12.866906474820144,16.21307189542484,25.390137614678896,20.63813504370783,1.4358014986630885,72.43161007078383,3.5801078320090802,3.2716666666666665,39.41444444444444,12.523231139858751,0.8902758599359307,1.5217225419557214,1
B496X,25,18.03065134099617,12.287278761061946,15.622826086956522,24.438695652173912,19.691978021978024,1.5186097427476737,73.61974502313788,2.73440065681445,3.383611111111111,39.63027777777778,12.151416891111966,0.9237070599009048,1.3175873389922743,1
B526X,110,17.86508515815085,11.282780612244899,15.523913043478261,24.73216783216783,18.954835164835167,1.7811829272379238,71.56756408388108,2.5927893154624075,3.351111111111112,39.68861111111111,13.44938721992293,1.022876350592331,1.2789288689121106,1
B569X,57,19.749075144508673,14.304651162790698,16.96974885844749,26.342961165048543,21.619666666666667,1.384182187821628,74.90461824991571,4.685401103874892,3.478055555555556,39.71666666666667,12.038310002257845,0.8688561673492816,1.7379016794849378,1
B603X,99,18.75661859403275,12.725839455496093,16.499222395023327,25.926341463414634,20.088132911392407,1.7690824776791076,68.67301587301587,3.2625353415432556,3.278611111111111,39.723055555555554,13.20050200791854,1.0185160298337466,1.4498641338464078,1
B605X,2,17.63663017982799,11.474486571879938,15.50776397515528,24.458695652173912,19.01530612244898,1.5559812353401095,73.12842064112589,2.2121515367496625,3.104722222222222,39.79666666666667,12.984209080293974,0.9384361950721075,1.1669409732872396,1
B614E,100,17.759840182648404,11.265341959334567,15.566515426497281,25.046920289855073,19.041117216117218,1.261932330603157,71.44199593147682,2.4937671232876713,3.217777777777778,39.55694444444444,13.781578330520507,0.816219461509555,1.2509805590291676,1
B640X,95,18.245543584720863,10.816901408450704,14.976811594202896,25.698188405797104,19.915625,1.2732615083251715,69.05484818805093,2.892164544564153,3.121111111111111,39.61638888888889,14.8812869973464,0.8212155881097716,1.3589654410673284,1
B644B,120,17.47214463840399,10.946548323471399,15.295923913043476,25.372505091649693,18.858241758241757,1.4198972991286858,64.3640897755611,2.390199501246883,3.002222222222222,39.64333333333333,14.425956768178294,0.8837251008914855,1.2208887695861042,1
B656A,121,17.5831714527027,11.097654941373534,15.489408099688475,25.37204116638079,18.819688644688647,1.2327280405405405,64.97516824483205,2.669552364864865,2.8002777777777776,39.6525,14.274386225007255,0.8032241743708193,1.3000696832008922,1
B662X,105,17.874064837905237,10.82276507276507,15.532608695652174,25.671730769230766,18.635018382352943,1.294882699893106,67.56608478802993,2.9376558603491274,2.8738888888888887,39.67805555555555,14.848965696465696,0.8306817310486008,1.370585586949073,1
B684A,842,12.874986316365625,6.149557522123895,10.766739130434782,20.666304347826088,13.810549450549454,2.964062491152946,73.10180623973727,2.541323588177484,2.787777777777777,39.79277777777778,14.516746825702192,1.3772693810137493,1.2645005522297696,0
B691,40,17.975297303290127,11.403142076286086,16.2018591595043,25.594422700587085,19.08190743779508,1.4733990735689892,67.36604600667991,2.4017076620869697,3.015277777777778,39.748333333333335,14.191280624301,0.9055933477680512,1.2242775590900068,1
B691Y,32,17.861530218602656,11.401353637901861,15.90788643533123,25.40405643738977,19.303234750462106,1.367403574548062,65.88783135599724,2.7300704587848967,3.0166666666666666,39.74916666666667,14.002702799487908,0.8617938164410791,1.316427123231979,1
B760X,45,18.4839596700275,12.1097605893186,16.331340579710144,25.71424682395644,19.72565298507463,2.0091200733272228,68.03093492208983,1.7332951420714942,3.0241666666666664,39.87694444444445,13.60448623463784,1.1016477015799586,1.0055078930916146,1
B780X,2,18.82352067512571,12.671254355400697,16.39673362082913,25.63014705882353,19.94309523809524,1.7214104729729731,72.50459595848406,1.876295439776645,3.100277777777778,39.909444444444446,12.958892703422832,1.0011503021441446,1.0565031605135364,1
B800X,78,18.829645653069633,13.144023569023568,16.161708860759497,25.214149443561208,20.661013986013984,0.9444215556718248,78.020763281825,5.130521169360166,4.323888888888889,39.87611111111112,12.07012587453764,0.6649645321551901,1.8132797658056485,1
B825B,80,18.151651459669893,12.209794628751975,15.668826760614262,25.070962732919256,19.57095761381476,1.6961688819390148,71.92863102627338,3.8738467552775604,4.086388888888888,39.99055555555556,12.86116810416728,0.9918318327569272,1.583883513444378,1
B860X,20,18.45053257730943,12.125590206961741,15.9444099378882,25.584627329192546,20.104582651391166,1.4836035047487341,69.79936617686025,3.2805325379271424,3.853888888888889,39.99277777777778,13.459037122230805,0.9097105316642865,1.4540774266029206,1
B870C,43,17.424329144589816,11.174659672072671,15.046056536733824,24.432859285303596,18.88811475409836,1.4230458590293162,70.78823836370408,2.368174191804264,3.956666666666667,39.94472222222222,13.258199613230925,0.8850253682047333,1.214370814699513,1
B893,91,17.863291634089133,11.591469194312797,15.372981366459628,24.85745341614907,19.542386185243327,1.5539992322652223,71.95758405003909,4.592591868647381,4.215555555555556,39.85472222222222,13.265984221836273,0.9376604570093714,1.72144284136343,1
B908X,110,17.435346889952154,10.833704974271013,15.109937888198756,24.447515527950312,18.73908948194663,1.200358851674641,69.80003987240829,2.3225057496114956,1.4925000000000002,39.05611111111111,13.613810553679299,0.7886204614601274,1.2007192421113644,1
B925,32,18.59295935625249,11.742090395480226,16.454076086956523,25.805027173913043,20.130908938388057,0.926155485123747,69.49398043671565,1.7963786578909975,1.321388888888889,38.96305555555556,14.062936778432817,0.6555260396729028,1.0283252436322186,1
B954,6,18.459362783424552,12.207109004739335,16.05450310559006,25.332919254658385,20.154552590266874,1.0575645035183738,70.7642689601251,3.983326817826427,1.3844444444444444,38.87638888888889,13.12581024991905,0.7215230035118768,1.6060977037081512,1
